Feature,Mean Difference,Paired t-test p,Wilcoxon p,Notes
Irritation_GALC,-0.036833758673138484,0.6584468891182855,0.10521553840955708,Not significant
Jealousy_GALC,0.1616137203530687,0.05301158534364262,0.6947536696346264,Not significant
Joy_GALC,0.1263831200954622,0.11968730878355177,0.8552148868310917,Not significant
Longing_GALC,0.23130788991191764,0.004755788541836405,0.028641196893903077,Significant (higher in metaphorical) but small effect
Lust_GALC,-0.07351998498157852,0.3653499656387198,0.010522186021846925,Significant (higher in literal) but small effect
Pleasure/Enjoyment_GALC,0.0008299552272195816,0.9915860184347739,0.061628361389410524,Not significant
Pride_GALC,-0.006556639964497691,0.9371530626272232,0.07267823688384444,Not significant
Relaxation/Serenity_GALC,0.08299280622638874,0.28742340805804983,0.0371680770560244,Significant (higher in metaphorical) but small effect
Relief_GALC,0.05433169246581819,0.5011549201176775,0.0018942341525520928,Significant (higher in metaphorical) but small effect
Sadness_GALC,0.06885555927022555,0.4068121524854339,0.8066046461146893,Not significant
Shame_GALC,0.2092449959244036,0.01169908406961864,0.10021104318592126,Not significant
Surprise_GALC,0.045340977112042394,0.5942803042141347,0.46313732434126254,Not significant
Tension/Stress_GALC,-0.0764407770533188,0.3593218647056282,0.0002411414906096398,Significant (higher in literal) but small effect
Positive_GALC,-0.1444023337650533,0.0667615942156818,0.020900452113201382,Significant (higher in literal) but small effect
Negative_GALC,0.009667195098670258,0.9074277404749165,0.7904601091218537,Not significant
Anger_EmoLex,0.24856490883876378,0.0014321458383531993,0.0020740636270759755,Significant (higher in metaphorical) but small effect
Anticipation_EmoLex,0.04828394101395185,0.5291129209862351,0.9206812896368268,Not significant
Disgust_EmoLex,0.2416714757191455,0.0017381505457792622,0.000513394995047371,Significant (higher in metaphorical) but small effect
Fear_EmoLex,0.15013447808234287,0.04633356185250155,0.14119496677525775,Not significant
Joy_EmoLex,0.13421865892808588,0.07670490487890376,0.2580083886462887,Not significant
Negative_EmoLex,0.20977487999189043,0.008595450790279485,0.008425303792075766,Significant (higher in metaphorical) but small effect
Positive_EmoLex,-0.23061058984924815,0.003770514811445008,0.00683573513574796,Significant (higher in literal) but small effect
Sadness_EmoLex,0.08645513514180067,0.27232738199343703,0.1571716737364799,Not significant
Surprise_EmoLex,0.2578052348135309,0.0005567018103383109,0.0008296716734678169,Significant (higher in metaphorical) but small effect
Trust_EmoLex,-0.1805457392462027,0.023687171702751798,0.009282952376605695,Significant (higher in literal) but small effect
Valence,-0.14003661247789168,0.0746573337343088,0.08621006045914609,Not significant
Valence_nwords,0.19657318219398118,0.007341304076901671,0.016687268085356085,Significant (higher in metaphorical) but small effect
Arousal,0.2521535525674079,0.0011351659522940518,0.004218236662159197,Significant (higher in metaphorical) but small effect
Arousal_nwords,0.24503662941327137,0.00077629199580897,0.002280327399022762,Significant (higher in metaphorical) but small effect
Dominance,-0.08910121924548947,0.2614874323474341,0.16627604226931247,Not significant
Dominance_nwords,0.22307759755187054,0.002237121609507943,0.0062485264175241376,Significant (higher in metaphorical) but small effect
pleasantness,-0.07312602372498846,0.3762763952042476,0.2518104961285801,Not significant
attention,-0.20100420151526588,0.010846316213771079,0.0028999080041708977,Significant (higher in literal) but small effect
sensitivity,0.08447151016414034,0.2952712442580934,0.08137882287826358,Not significant
aptitude,-0.14655372394991428,0.06902841410355948,0.015326074659547264,Significant (higher in literal) but small effect
polarity,-0.13953508149950347,0.08563099622340571,0.05133804029060606,Not significant
vader_negative,0.14564373773385875,0.06935531000074678,0.106716381647238,Not significant
vader_neutral,-0.0972386188891978,0.20720721919453025,0.6503172836587836,Not significant
vader_positive,-0.050456819610215815,0.5011012890479745,0.4693370257189411,Not significant
vader_compound,-0.15015684782232988,0.06414079578078416,0.0005004572812427536,Significant (higher in literal) but small effect
hu_liu_pos_perc,-0.19186508759871762,0.016727144156705384,0.04246044761842036,Significant (higher in literal) but small effect
hu_liu_neg_perc,0.1918650875987176,0.016727144156705384,0.04246044761842036,Significant (higher in metaphorical) but small effect
hu_liu_pos_nwords,0.1286531672320012,0.09335498736337394,0.13686756154265517,Not significant
hu_liu_neg_nwords,0.2760716809328537,0.0004388139588146382,0.0003576208574185291,Significant (higher in metaphorical) but small effect
hu_liu_prop,-0.1803744572147385,0.031207551804041864,0.07004798050697682,Not significant
Positiv_GI,-0.14327578201874885,0.06063881051210941,0.029493759418559223,Significant (higher in literal) but small effect
Negativ_GI,0.2779198089957369,0.00061895251273276,0.00048816055017426163,Significant (higher in metaphorical) but small effect
Pstv_GI,-0.1648884491585325,0.03129086631071119,0.012318346655224794,Significant (higher in literal) but small effect
Affil_GI,0.13672249731945657,0.08511024887807091,0.17044746879213646,Not significant
Ngtv_GI,0.30433759267768135,0.00019185060257648554,0.0001409546224246359,Significant (higher in metaphorical) but small effect
Hostile_GI,0.4337408550878676,2.7011268554485593e-07,6.753731810348045e-07,Significant (higher in metaphorical) but small effect
Strong_GI,-0.1824834831287902,0.016336205206136212,0.034339258378780296,Significant (higher in literal) but small effect
Power_GI,-0.11775509686165052,0.11693247403297825,0.03067246721588401,Significant (higher in literal) but small effect
Weak_GI,0.2603606765751082,0.0017464745466726688,0.010438678521278407,Significant (higher in metaphorical) but small effect
Submit_GI,-0.3466193875844904,9.206162089371313e-06,2.086559742800104e-05,Significant (higher in literal) but small effect
Active_GI,-0.23797107940849674,0.004127585291223567,0.03428189120380443,Significant (higher in literal) but small effect
Passive_GI,0.25624113022571704,0.0007792689129294969,0.0009593103187889207,Significant (higher in metaphorical) but small effect
Pleasur_GI,0.17424252750212668,0.02545295980698146,0.07423677111030781,Not significant
Pain_GI,0.08400120065696629,0.3179089462806745,0.03850067840250657,Significant (higher in metaphorical) but small effect
Feel_GI,0.12498940768065109,0.13651020747350892,0.20998395332414455,Not significant
Arousal_GI,0.12555421881905618,0.10941382641730031,0.16401472511301762,Not significant
Emot_GI,0.3079566283420224,0.00013032229843708891,5.993559162180773e-05,Significant (higher in metaphorical) but small effect
Virtue_GI,-0.2732608149171458,0.0005039132557182475,0.0015039041964909348,Significant (higher in literal) but small effect
Vice_GI,0.03225790106411368,0.6819544355485223,0.6625140502240396,Not significant
Ovrst_GI,0.19214391640171363,0.014684246197361592,0.024811042515243655,Significant (higher in metaphorical) but small effect
Undrst_GI,0.2324179954101191,0.0030972591203728907,0.00322877362176846,Significant (higher in metaphorical) but small effect
Academ_GI,-0.1934090172287669,0.016237931092231896,0.003454023469906984,Significant (higher in literal) but small effect
Doctrin_GI,-0.0413207025064095,0.5951518186540401,0.24819729536539803,Not significant
Econ_2_GI,-0.01874843871431965,0.8063440927048553,0.41768510847651197,Not significant
Exch_GI,-0.06447797229030211,0.3805959002816375,0.1683520576242984,Not significant
Econ_GI,-0.003085623316102101,0.9676569078712323,0.833968160731811,Not significant
Exprsv_GI,0.13391651493789408,0.110107597859303,0.16565700704451303,Not significant
Legal_GI,-0.11297856605567373,0.16606692077613897,0.15441769292277832,Not significant
Milit_GI,0.10022653828135689,0.1997387933642322,0.4309945740821173,Not significant
Polit_2_GI,0.05773847428996243,0.44853110023768517,0.633878462907524,Not significant
Polit_GI,0.01682914673010687,0.8173558908538116,0.7131821428859058,Not significant
Relig_GI,0.10044454163488992,0.18724881913419575,0.9837600183944504,Not significant
Role_GI,-0.1878881602235885,0.015341497003989204,0.006891502219820622,Significant (higher in literal) but small effect
Coll_GI,-0.08298896679581719,0.24524280187625794,0.210587417308297,Not significant
Work_GI,-0.38633891797091335,2.4962214968757723e-06,3.423951092081515e-06,Significant (higher in literal) but small effect
Ritual_GI,-0.12449393867044048,0.11937192129421324,0.09165934098514865,Not significant
Socrel_GI,0.020654243727105302,0.7876147734502549,0.7303704921632772,Not significant
Race_GI,0.05448441218184327,0.5031831408010052,0.9650404898570016,Not significant
Kin_2_GI,0.08311540128174595,0.29580382943003264,0.1465350040940971,Not significant
Male_GI,0.27420508956193457,0.0004564681687102392,0.00036506427353281826,Significant (higher in metaphorical) but small effect
Female_GI,0.12034392852784398,0.12288975059293429,0.6271012461401633,Not significant
Nonadlt_GI,-0.09491017358384188,0.20927562359707974,0.06508331524048822,Not significant
Hu_GI,-0.14921049285252863,0.03653586494339525,0.012201362830868354,Significant (higher in literal) but small effect
Ani_GI,0.08588229278694462,0.28877817942577866,0.7937133740567697,Not significant
Place_GI,-0.013262722991939634,0.864563092654215,0.9163946313178125,Not significant
Social_GI,0.02863220857076052,0.719043259879145,0.6916517148237076,Not significant
Region_GI,-0.08383290346848923,0.257825922633519,0.10281614533182525,Not significant
Route_GI,-0.11763238548747901,0.14827182647159645,0.04798276914950557,Significant (higher in literal) but small effect
Aquatic_GI,-0.1233151344727213,0.12858285721807525,0.0005502688308393455,Significant (higher in literal) but small effect
Land_GI,-0.02139836928059231,0.7924129329947789,0.27812993782474904,Not significant
Sky_GI,0.06071709088438972,0.4604356381090957,0.2507875856707604,Not significant
Object_GI,0.03500585885064845,0.6408386513622681,0.8827319642878643,Not significant
Tool_GI,0.0016200223146674484,0.9840621890486171,0.8208186025979034,Not significant
Food_GI,0.09934455989668184,0.180371012215571,0.7436374275976501,Not significant
Vehicle_GI,0.010608598286587483,0.8935573124988008,0.2692341564665537,Not significant
Bldgpt_GI,-0.0036790866354478274,0.9642147041495713,0.3291258879057921,Not significant
Comnobj_GI,0.010940863986050096,0.8887813740697752,0.48662999649545546,Not significant
Natobj_GI,0.2311370981848827,0.005246005330016392,0.006725415891643184,Significant (higher in metaphorical) but small effect
Bodypt_GI,0.07116860502277218,0.3218162299793066,0.11596357834147504,Not significant
Comform_GI,-0.11385404702002566,0.12535916033139907,0.19133704144421826,Not significant
Com_GI,-0.011539909988547304,0.878341765410077,0.9636541913928351,Not significant
Say_GI,-0.11508315542576188,0.13635861233957658,0.08276014538488773,Not significant
Need_GI,0.27226705444843124,0.0006752239580574184,0.00266624599185156,Significant (higher in metaphorical) but small effect
Goal_GI,-0.07281216262746919,0.36288703293342295,0.39479757593850784,Not significant
Try_GI,0.19417127933653058,0.018367825605181385,0.01994568813162131,Significant (higher in metaphorical) but small effect
Means_GI,-0.2420845536133809,0.0019854675309651623,0.0053514837513636716,Significant (higher in literal) but small effect
Persist_GI,0.23378353627860882,0.002357169769474535,0.0011504468111682067,Significant (higher in metaphorical) but small effect
Complet_GI,0.35637944080509765,7.882911597891462e-06,1.8374891753490553e-05,Significant (higher in metaphorical) but small effect
Fail_GI,0.3168513910980091,0.00012532162537773326,0.000734261985370153,Significant (higher in metaphorical) but small effect
Natrpro_GI,0.2283686613919548,0.004676981216245778,0.0014121479887628488,Significant (higher in metaphorical) but small effect
Begin_GI,-0.02737440688770696,0.7203159335021506,0.8604034727545472,Not significant
Vary_GI,-0.07403516376974799,0.3463142100599417,0.02455180254419605,Significant (higher in literal) but small effect
Increas_GI,-0.22585194589038152,0.004473863196855128,0.007856825491793572,Significant (higher in literal) but small effect
Decreas_GI,0.013762589136808879,0.8646445659806338,0.41550005414177327,Not significant
Finish_GI,-0.15155512211777628,0.06933300882741837,0.5401124759897309,Not significant
Stay_GI,0.041085731407390635,0.5884697562238062,0.6353218208689343,Not significant
Rise_GI,0.2676021487511423,0.0018746094313580944,0.013366123495060766,Significant (higher in metaphorical) but small effect
Exert_GI,0.2160781423192043,0.010642094978949879,0.0027808362304412044,Significant (higher in metaphorical) but small effect
Fetch_GI,0.16378361854774515,0.0438061039566058,0.13919869447557182,Not significant
Travel_GI,0.2530456060108545,0.0016786268081023313,0.002027545123912471,Significant (higher in metaphorical) but small effect
Fall_GI,0.03154205215716257,0.694513227089108,0.30666311430797155,Not significant
Think_GI,0.2045034020968835,0.010789789474120863,0.28006215067285,Not significant
Know_GI,-0.20213386102345554,0.009541862811497277,0.01035782323008336,Significant (higher in literal) but small effect
Causal_GI,0.025783409635727866,0.7479916430418827,0.9706505902443823,Not significant
Ought_GI,-0.14630640870467393,0.05582114741314178,0.009356290374991411,Significant (higher in literal) but small effect
Perceiv_GI,0.020985228366920843,0.7793751591952487,0.9787261314476777,Not significant
Compare_GI,0.06988910801341938,0.3576086854006788,0.4832533889724445,Not significant
Eval_2_GI,0.13212209242903333,0.014340593656359051,0.22377064247985468,Not significant
Eval_GI,-0.0883864325010244,0.25847035335476626,0.28689752328212126,Not significant
Solve_GI,0.02303961520330256,0.761144370792094,0.9921898044217964,Not significant
Abs_2_GI,-0.2586606281422302,0.0004567945604148937,0.00032669293402283765,Significant (higher in literal) but small effect
Abs_GI,-0.1269639285970115,0.1032696786378274,0.13212233752465377,Not significant
Quality_GI,0.12073692211207863,0.13505083509073107,0.021010796218727406,Significant (higher in metaphorical) but small effect
Quan_GI,0.24042920679468224,0.0010153244438169742,0.0005006295534024268,Significant (higher in metaphorical) but small effect
Numb_GI,0.1942804323159799,0.014367128269042764,0.015964382688534576,Significant (higher in metaphorical) but small effect
Ord_GI,0.12378650872326236,0.1007194022008594,0.1384781895255409,Not significant
Card_GI,0.2024970019773682,0.016173740998370285,0.043925403679396714,Significant (higher in metaphorical) but small effect
Freq_GI,0.2238092110606213,0.004226411897455455,0.0007451474550090152,Significant (higher in metaphorical) but small effect
Dist_GI,-0.015345731189665804,0.8477946344014038,0.18435338296235626,Not significant
Time_2_GI,0.28210285625808096,0.00017967359169011724,1.568234522613373e-05,Significant (higher in metaphorical) but small effect
Time_GI,0.18748052621454803,0.015910062740403925,0.02959468563418935,Significant (higher in metaphorical) but small effect
Space_GI,0.31220091783289683,4.769417119071874e-05,0.00010442563788197396,Significant (higher in metaphorical) but small effect
Pos_GI,0.14203155722480576,0.07507865030150866,0.152473120458019,Not significant
Dim_GI,0.31037417480561713,6.409619682485007e-05,0.0005507706835999312,Significant (higher in metaphorical) but small effect
Rel_GI,0.2342024903530754,0.002464830271790909,0.004448315987508173,Significant (higher in metaphorical) but small effect
Color_GI,0.16395125504798172,0.045383303217041086,0.2598424206041807,Not significant
Self_GI,0.07244609305495542,0.35847668982816616,0.2793282962416621,Not significant
Our_GI,0.2694857129120844,0.0008939293646241617,0.0844934272700632,Not significant
You_GI,-0.03833121359231186,0.6232719561606258,0.46821727568592353,Not significant
Name_GI,0.17374940383207477,0.012067132110041177,0.03652026831672041,Significant (higher in metaphorical) but small effect
Yes_GI,-0.09077434800617647,0.24736127552068324,0.13368970774050026,Not significant
No_GI,0.1053378798315633,0.1799325542589666,0.5472836306960105,Not significant
Negate_GI,-0.14115810932412726,0.08089662934028224,0.1049693288888237,Not significant
Intrj_GI,0.15979591775367663,0.04450157296007631,0.05507750823260744,Not significant
Iav_GI,-0.33106234511155996,1.2156328520027984e-05,1.7343660132735757e-05,Significant (higher in literal) but small effect
Dav_GI,0.04001842100019601,0.59627892866126,0.4707051619787934,Not significant
Sv_GI,0.041465918669303284,0.5783651834092247,0.6305160472074757,Not significant
Ipadj_GI,-0.029154906270745354,0.6927227731781669,0.10559036737340038,Not significant
Indadj_GI,0.27307534221659985,0.0006502526318147934,0.0008296716734678169,Significant (higher in metaphorical) but small effect
Powgain_Lasswell,-0.057590448657214105,0.4831436126671559,0.24462052622912045,Not significant
Powloss_Lasswell,0.30247330987108334,9.452013267292554e-05,0.0005452803946165993,Significant (higher in metaphorical) but small effect
Powends_Lasswell,-0.08014352166225702,0.31354508472535786,0.07025700191626194,Not significant
Powaren_Lasswell,-0.04957722719770436,0.49624668882519885,0.14488081862896088,Not significant
Powcon_Lasswell,0.19515586242316785,0.01298965276291481,0.03538597954108322,Significant (higher in metaphorical) but small effect
Powcoop_Lasswell,-0.09594539749169781,0.21574832010768377,0.3133369361928069,Not significant
Powaupt_Lasswell,-0.04588967985801801,0.5413879203406708,0.22494949802554987,Not significant
Powpt_Lasswell,-0.00039733816478660944,0.9957151306901251,0.893398550079866,Not significant
Powdoct_Lasswell,0.08176112027421681,0.31247523990543896,0.3478863949737975,Not significant
Powauth_Lasswell,-0.2005513441461072,0.01223099472100351,0.0025503000981545463,Significant (higher in literal) but small effect
Powoth_Lasswell,-0.17775843722468468,0.018784225161948023,0.011698247670091503,Significant (higher in literal) but small effect
Powtot_Lasswell,-0.06630247679971658,0.3759569531733805,0.3406470364409184,Not significant
Rcethic_Lasswell,0.2360273019092075,0.0031979627060689736,0.004881033780985474,Significant (higher in metaphorical) but small effect
Rcrelig_Lasswell,0.09130910922640464,0.22529080021920966,0.34143904194237606,Not significant
Rcgain_Lasswell,0.014830020379816691,0.8554979760621828,0.7237819236641186,Not significant
Rcloss_Lasswell,0.12111316655465651,0.12909876195774878,0.14143362580006003,Not significant
Rcends_Lasswell,-0.24337851653161946,0.002306203953708661,1.7650667596068179e-06,Significant (higher in literal) but small effect
Rctot_Lasswell,0.15629743498146953,0.0389335272410155,0.029242738237648398,Significant (higher in metaphorical) but small effect
Rspgain_Lasswell,0.0648589409860281,0.4101578419209583,0.8160968577306309,Not significant
Rsploss_Lasswell,0.09193562912978168,0.07221703349876182,0.23188043128576385,Not significant
Rspoth_Lasswell,0.07808719921302887,0.3094682288259744,0.5842692818781536,Not significant
Rsptot_Lasswell,0.11566814087892337,0.10702739958860617,0.3873402053958759,Not significant
Affgain_Lasswell,0.06828089282276187,0.3980810488571581,0.6881696772257666,Not significant
Affloss_Lasswell,0.030682549078567642,0.7156040868873824,0.5373688812936894,Not significant
Affpt_Lasswell,0.15624789034778952,0.05235930437228452,0.2872031456768793,Not significant
Affoth_Lasswell,0.15724295421289736,0.04565375259157899,0.8098115976429159,Not significant
Afftot_Lasswell,0.1819408673606696,0.020215861096760573,0.45100749981291033,Not significant
Wltpt_Lasswell,-0.055365257739568866,0.4484495442404105,0.12268766271614562,Not significant
Wlttran_Lasswell,0.018274792602967063,0.8067666264151199,0.3803358487916241,Not significant
Wltoth_Lasswell,0.05081771130107573,0.5267975647681783,0.6247696989495715,Not significant
Wlttot_Lasswell,0.029785386682427126,0.7038703122773691,0.4994050528204004,Not significant
Wlbgain_Lasswell,-0.12326022907754824,0.12258616929710446,0.030464614770016163,Significant (higher in literal) but small effect
Wlbloss_Lasswell,0.18730269487318674,0.019113922418952364,0.030902177763972985,Significant (higher in metaphorical) but small effect
Wlbphys_Lasswell,-0.01765932424638327,0.8073758147660357,0.36727957286580837,Not significant
Wlbpsyc_Lasswell,0.1187730233284312,0.13715357918813825,0.014655463260116009,Significant (higher in metaphorical) but small effect
Wlbpt_Lasswell,-0.22720379362111554,0.0012892520419835048,0.0006455212908309004,Significant (higher in literal) but small effect
Wlbtot_Lasswell,-0.03483748812638629,0.6315364311396401,0.7574333204623139,Not significant
Enlgain_Lasswell,-0.1895266794548922,0.016187470797852443,0.05646067473619588,Not significant
Enlloss_Lasswell,0.11542832569490294,0.13341250506964836,0.6033500714403592,Not significant
Enlends_Lasswell,0.010758337052411129,0.8886750731896488,0.8192439570128326,Not significant
Enlpt_Lasswell,-0.1172685333442699,0.15156359790732574,0.1809981374545796,Not significant
Enloth_Lasswell,-0.2028930259171226,0.01019965351411909,0.030001366221006447,Significant (higher in literal) but small effect
Enltot_Lasswell,-0.20451895626818128,0.009768455882798208,0.039009806943620724,Significant (higher in literal) but small effect
Sklasth_Lasswell,0.09419419969303125,0.2622975231182159,0.4769566704313837,Not significant
Sklpt_Lasswell,-0.13386053881040388,0.11272279667731136,0.0663518283776445,Not significant
Skloth_Lasswell,-0.19154813605689358,0.022715044249542585,0.002642678571741054,Significant (higher in literal) but small effect
Skltot_Lasswell,-0.15308849357644816,0.06934805085766245,0.005208395289962946,Significant (higher in literal) but small effect
Trngain_Lasswell,-0.2895021275558871,0.00015931494657118024,0.00034582685827921607,Significant (higher in literal) but small effect
Trnloss_Lasswell,0.20776543260205477,0.011743654524011405,0.03719101430941187,Significant (higher in metaphorical) but small effect
Tranlw_Lasswell,-0.26653836070744497,0.0010446629218036163,0.007191039735761137,Significant (higher in literal) but small effect
Meanslw_Lasswell,-0.26735467073363495,0.0007161356012271666,0.000690476698554444,Significant (higher in literal) but small effect
Endslw_Lasswell,-0.3335559694369374,3.0824533384180236e-05,3.198071044007906e-05,Significant (higher in literal) but small effect
Arenalw_Lasswell,-0.20233866082903476,0.005981411900120004,0.0022957566135831677,Significant (higher in literal) but small effect
Ptlw_Lasswell,-0.058375152972654346,0.37231000899143185,0.25433333190206564,Not significant
Nation_Lasswell,0.1733758378308739,0.021847964450468403,0.03984933500005596,Significant (higher in metaphorical) but small effect
Anomie_Lasswell,0.10322740452732848,0.20479859753599305,0.8041351511148969,Not significant
Negaff_Lasswell,0.20171089162306613,0.014207959311239693,0.07410785290831738,Not significant
Posaff_Lasswell,-0.07171906725025792,0.37286312532089394,0.23865025983667976,Not significant
Surelw_Lasswell,0.0903528523504867,0.25365590907393293,0.41112221094154944,Not significant
If_Lasswell,-0.20016269479248483,0.009279452172410265,0.005362636242031133,Significant (higher in literal) but small effect
Notlw_Lasswell,-0.19243333435374535,0.014933040862828121,0.018587783525045202,Significant (higher in literal) but small effect
Timespc_Lasswell,0.3452653064986737,5.839156164788471e-06,1.4273632863599633e-06,Significant (higher in metaphorical) but small effect
formlw_Lasswell,-0.1121433572511665,0.1458192175572354,0.22884266829483124,Not significant
Admiration/Awe_GALC_nouns,0.06565459770081947,0.4348733067816576,0.41906728952343253,Not significant
Amusement_GALC_nouns,0.09628304849940864,0.25005928976241765,0.5399460073867246,Not significant
Anger_GALC_nouns,0.08763346325619964,0.3022367098107857,0.10357522449762041,Not significant
Anxiety_GALC_nouns,-0.11290413167375904,0.1576698097707008,0.002029593370314393,Significant (higher in literal) but small effect
Beingtouched_GALC_nouns,0.10509983426895772,0.20583766306179335,0.7119079877709169,Not significant
Boredom_GALC_nouns,0.023403260890583567,0.7731102643708918,0.0023728452049179075,Significant (higher in metaphorical) but small effect
Compassion_GALC_nouns,-0.07944416576433352,0.34185850024352804,0.0043365332655200895,Significant (higher in literal) but small effect
Contempt_GALC_nouns,0.03814708664412994,0.6440290889623755,0.027008523697067282,Significant (higher in metaphorical) but small effect
Contentment_GALC_nouns,-0.21404380253017563,0.010519836203496915,5.8753332946434056e-06,Significant (higher in literal) but small effect
Desperation_GALC_nouns,0.007829879550620117,0.9255485329168147,0.27550646042945826,Not significant
Disappointment_GALC_nouns,0.02944627242421719,0.7123323178863471,0.2939286835070739,Not significant
Disgust_GALC_nouns,0.017811501878865196,0.8302811629135183,0.15931837154159534,Not significant
Dissatisfaction_GALC_nouns,0.053854388189147465,0.5129427766767571,0.0006288250755902924,Significant (higher in metaphorical) but small effect
Envy_GALC_nouns,-0.009106863345431693,0.9129170775252028,0.017898478785224298,Significant (higher in literal) but small effect
Fear_GALC_nouns,0.22188842325447317,0.0071258938307732075,0.09019347339136173,Not significant
Feelinglove_GALC_nouns,0.20086924447820226,0.012558843892765853,0.8669945052268544,Not significant
Gratitude_GALC_nouns,0.08544898174260492,0.30841622760594745,0.013568864889536193,Significant (higher in metaphorical) but small effect
Guilt_GALC_nouns,0.10531325555685411,0.20316189327176135,0.14549462339654284,Not significant
Happiness_GALC_nouns,0.015078517438056528,0.8194686619592096,0.03318243495956534,Significant (higher in metaphorical) but small effect
Hatred_GALC_nouns,0.2494653598446252,0.002252955214812474,0.22639870866338252,Not significant
Hope_GALC_nouns,0.09167913799382241,0.25515799121355015,0.3886041340374966,Not significant
Humility_GALC_nouns,0.06223037779689096,0.45214698076599524,0.004288700470103596,Significant (higher in metaphorical) but small effect
Interest/Enthusiasm_GALC_nouns,0.21608084445408424,0.005306308451932563,0.1904500383103156,Not significant
Irritation_GALC_nouns,-0.13872754540065813,0.09352631093369687,0.003975463185149481,Significant (higher in literal) but small effect
Jealousy_GALC_nouns,0.10864837032634689,0.19227970469139197,0.7993025705714234,Not significant
Joy_GALC_nouns,0.09561409655096888,0.24154721419869432,0.4831457598187282,Not significant
Longing_GALC_nouns,0.23240224416378513,0.004483889889350323,0.26454202246153025,Not significant
Lust_GALC_nouns,-0.06404470593328002,0.4378281438207443,0.0003319585233528053,Significant (higher in literal) but small effect
Pleasure/Enjoyment_GALC_nouns,0.11483893325003368,0.13438859819286553,0.9015891120919765,Not significant
Pride_GALC_nouns,0.03325736854623494,0.6889317862076554,0.13844478160428983,Not significant
Relaxation/Serenity_GALC_nouns,0.10536566485974,0.16820611694679766,0.03375986780675801,Significant (higher in metaphorical) but small effect
Relief_GALC_nouns,0.05899601636932482,0.46309349515259435,0.002447888527606932,Significant (higher in metaphorical) but small effect
Sadness_GALC_nouns,0.04720513937015914,0.5673669567284294,0.5941763106568041,Not significant
Shame_GALC_nouns,0.14769339226375394,0.07190030716633274,0.7697035052596174,Not significant
Surprise_GALC_nouns,0.030544364407282882,0.7184643550561827,0.029812630212614856,Significant (higher in metaphorical) but small effect
Tension/Stress_GALC_nouns,-0.05079596909918893,0.5422457230412483,0.001004596350414319,Significant (higher in literal) but small effect
Positive_GALC_nouns,-0.19717688658493426,0.00905252236173414,1.1639523670880835e-06,Significant (higher in literal) but small effect
Negative_GALC_nouns,0.02925448249998537,0.7165280907754712,0.00167734475615837,Significant (higher in metaphorical) but small effect
Anger_EmoLex_nouns,0.1889536274119452,0.015923507413056072,0.019660288534435758,Significant (higher in metaphorical) but small effect
Anticipation_EmoLex_nouns,0.07251731265190442,0.3523285501391926,0.9485952276886008,Not significant
Disgust_EmoLex_nouns,0.1998904561907861,0.01120666718488922,0.028256952099507043,Significant (higher in metaphorical) but small effect
Fear_EmoLex_nouns,0.07869018265963235,0.3069532821900713,0.6941428817215658,Not significant
